#Ex-MESA profile, from P12_MESA_Profile.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
7.7027339e+32           1.0676178e+17           3.9947182e+07           2.1970838e+09           2.2986683e+01           7.4281637e+15          
7.7026825e+32           1.0766656e+17           4.0012005e+07           2.1934042e+09           2.3199389e+01           7.4216863e+15          
7.7026312e+32           1.0903280e+17           4.0108679e+07           2.1897462e+09           2.3531692e+01           7.4085430e+15          
7.7025286e+32           1.1087875e+17           4.0235930e+07           2.1824974e+09           2.4025046e+01           7.3776759e+15          
7.7024259e+32           1.1274906e+17           4.0361247e+07           2.1753505e+09           2.4612474e+01           7.3215459e+15          
7.7023233e+32           1.1410236e+17           4.0449023e+07           2.1683286e+09           2.5175665e+01           7.2426195e+15          
7.7022793e+32           1.1491878e+17           4.0501141e+07           2.1653729e+09           2.5585179e+01           7.1771622e+15          
7.7022353e+32           1.1573961e+17           4.0552612e+07           2.1624567e+09           2.6097381e+01           7.0861120e+15          
7.7021913e+32           1.1656480e+17           4.0603304e+07           2.1595900e+09           2.6745505e+01           6.9632566e+15          
7.7021473e+32           1.1725604e+17           4.0644801e+07           2.1567855e+09           2.7366353e+01           6.8453280e+15          
7.7021180e+32           1.1781091e+17           4.0677588e+07           2.1549543e+09           2.7862339e+01           6.7551079e+15          
7.7020887e+32           1.1864601e+17           4.0726175e+07           2.1531526e+09           2.8587760e+01           6.6299199e+15          
7.7020300e+32           1.1976677e+17           4.0789522e+07           2.1496321e+09           2.9455025e+01           6.4947726e+15          
7.7019714e+32           1.2089470e+17           4.0851629e+07           2.1462041e+09           3.0225067e+01           6.3881272e+15          
7.7019127e+32           1.2259719e+17           4.0943175e+07           2.1428529e+09           3.1264709e+01           6.2613366e+15          
7.7017954e+32           1.2489494e+17           4.1061584e+07           2.1363434e+09           3.2412992e+01           6.1507360e+15          
7.7016781e+32           1.2722002e+17           4.1176883e+07           2.1300268e+09           3.3431625e+01           6.0721897e+15          
7.7015608e+32           1.2957217e+17           4.1289345e+07           2.1238666e+09           3.4379215e+01           6.0117616e+15          
7.7014435e+32           1.3135641e+17           4.1371666e+07           2.1178417e+09           3.5050839e+01           5.9760183e+15          
7.7013849e+32           1.3255259e+17           4.1425888e+07           2.1148744e+09           3.5488895e+01           5.9548184e+15          
7.7013262e+32           1.3390578e+17           4.1486153e+07           2.1119356e+09           3.5971702e+01           5.9335484e+15          
7.7012529e+32           1.3541971e+17           4.1552100e+07           2.1083001e+09           3.6497292e+01           5.9127176e+15          
7.7011796e+32           1.3694400e+17           4.1617034e+07           2.1047045e+09           3.7013537e+01           5.8943565e+15          
7.7011063e+32           1.3924593e+17           4.1712912e+07           2.1011471e+09           3.7775642e+01           5.8702334e+15          
7.7009596e+32           1.4235640e+17           4.1836658e+07           2.0941407e+09           3.8754770e+01           5.8466227e+15          
7.7008130e+32           1.4535041e+17           4.1950248e+07           2.0872658e+09           3.9665177e+01           5.8295265e+15          
7.7006810e+32           1.4806067e+17           4.2048577e+07           2.0811828e+09           4.0489372e+01           5.8146294e+15          
7.7005637e+32           1.5095989e+17           4.2149451e+07           2.0758566e+09           4.1390260e+01           5.7965204e+15          
7.7004171e+32           1.5438527e+17           4.2262185e+07           2.0693064e+09           4.2497649e+01           5.7701626e+15          
7.7002558e+32           1.5785775e+17           4.2369180e+07           2.0622427e+09           4.3687082e+01           5.7358982e+15          
7.7001092e+32           1.6137283e+17           4.2470696e+07           2.0559554e+09           4.4982423e+01           5.6913801e+15          
7.6999479e+32           1.6510405e+17           4.2570436e+07           2.0491957e+09           4.6525164e+01           5.6263557e+15          
7.6997866e+32           1.6836811e+17           4.2650578e+07           2.0426175e+09           4.8196821e+01           5.5356488e+15          
7.6996693e+32           1.7096853e+17           4.2710211e+07           2.0379739e+09           5.0056848e+01           5.4102063e+15          
7.6995667e+32           1.7323966e+17           4.2758910e+07           2.0340452e+09           5.2678038e+01           5.2078866e+15          
7.6994787e+32           1.7499774e+17           4.2794463e+07           2.0308341e+09           5.4908662e+01           5.0459417e+15          
7.6994200e+32           1.7658643e+17           4.2825536e+07           2.0287751e+09           5.6316727e+01           4.9632770e+15          
7.6993467e+32           1.7906999e+17           4.2872517e+07           2.0262599e+09           5.7842652e+01           4.8982796e+15          
7.6992147e+32           1.8211217e+17           4.2927228e+07           2.0218369e+09           5.9183983e+01           4.8660005e+15          
7.6990974e+32           1.8571861e+17           4.2989424e+07           2.0179787e+09           6.0592387e+01           4.8439835e+15          
7.6989215e+32           1.8973057e+17           4.3054382e+07           2.0122992e+09           6.2057563e+01           4.8284225e+15          
7.6987749e+32           1.9341161e+17           4.3110810e+07           2.0076542e+09           6.3379129e+01           4.8164628e+15          
7.6986282e+32           1.9805494e+17           4.3178019e+07           2.0030852e+09           6.5037039e+01           4.8026597e+15          
7.6984083e+32           2.0257271e+17           4.3237644e+07           1.9963686e+09           6.6644371e+01           4.7902008e+15          
7.6982763e+32           2.0655715e+17           4.3287186e+07           1.9924148e+09           6.8060668e+01           4.7797552e+15          
7.6981004e+32           2.1211702e+17           4.3350663e+07           1.9872289e+09           7.0036270e+01           4.7658222e+15          
7.6978511e+32           2.1911940e+17           4.3420519e+07           1.9800450e+09           7.2570621e+01           4.7461949e+15          
7.6975725e+32           2.2524507e+17           4.3471782e+07           1.9722375e+09           7.4982879e+01           4.7176660e+15          
7.6973965e+32           2.2923575e+17           4.3501250e+07           1.9674344e+09           7.6770234e+01           4.6868035e+15          
7.6972792e+32           2.3164547e+17           4.3517542e+07           1.9642943e+09           7.8121121e+01           4.6526232e+15          
7.6972206e+32           2.3325701e+17           4.3527972e+07           1.9627477e+09           7.9225858e+01           4.6186808e+15          
7.6971619e+32           2.3527769e+17           4.3540520e+07           1.9612203e+09           8.0823610e+01           4.5654060e+15          
7.6970740e+32           2.3872864e+17           4.3560894e+07           1.9589701e+09           8.2830771e+01           4.5180358e+15          
7.6969127e+32           2.4302681e+17           4.3584578e+07           1.9549318e+09           8.4613921e+01           4.4998553e+15          
7.6967660e+32           2.4952176e+17           4.3618384e+07           1.9513239e+09           8.7097114e+01           4.4845829e+15          
7.6964508e+32           2.5978310e+17           4.3665662e+07           1.9437447e+09           9.0860748e+01           4.4698660e+15          
7.6960476e+32           2.7227243e+17           4.3714103e+07           1.9343706e+09           9.5372991e+01           4.4565951e+15          
7.6955930e+32           2.8382797e+17           4.3749500e+07           1.9242011e+09           9.9565721e+01           4.4444732e+15          
7.6952704e+32           2.9179153e+17           4.3769322e+07           1.9172261e+09           1.0248553e+02           4.4353267e+15          
7.6950651e+32           2.9692553e+17           4.3780263e+07           1.9128885e+09           1.0441378e+02           4.4277303e+15          
7.6949332e+32           3.0074204e+17           4.3787551e+07           1.9101413e+09           1.0594605e+02           4.4181513e+15          
7.6948159e+32           3.0435220e+17           4.3793800e+07           1.9077282e+09           1.0758632e+02           4.4014783e+15          
7.6946986e+32           3.0843392e+17           4.3800315e+07           1.9053459e+09           1.0937780e+02           4.3857827e+15          
7.6945519e+32           3.1208451e+17           4.3805718e+07           1.9024086e+09           1.1083681e+02           4.3778107e+15          
7.6944640e+32           3.1620646e+17           4.3811587e+07           1.9006651e+09           1.1242631e+02           4.3712884e+15          
7.6942880e+32           3.2358760e+17           4.3821411e+07           1.8972181e+09           1.1515816e+02           4.3643620e+15          
7.6939947e+32           3.3385778e+17           4.3833663e+07           1.8915824e+09           1.1890263e+02           4.3573204e+15          
7.6936428e+32           3.4805886e+17           4.3848299e+07           1.8849900e+09           1.2407981e+02           4.3482961e+15          
7.6931150e+32           3.6255065e+17           4.3859778e+07           1.8754326e+09           1.2936987e+02           4.3395922e+15          
7.6927631e+32           3.7136055e+17           4.3865385e+07           1.8692700e+09           1.3260132e+02           4.3341514e+15          
7.6925871e+32           3.7628659e+17           4.3868154e+07           1.8662491e+09           1.3443406e+02           4.3303820e+15          
7.6924698e+32           3.7974953e+17           4.3869946e+07           1.8642572e+09           1.3577553e+02           4.3261088e+15          
7.6923818e+32           3.8371974e+17           4.3871899e+07           1.8627753e+09           1.3729580e+02           4.3218644e+15          
7.6922352e+32           3.8845913e+17           4.3874091e+07           1.8603276e+09           1.3906978e+02           4.3181693e+15          
7.6921032e+32           3.9309542e+17           4.3876145e+07           1.8581474e+09           1.4078352e+02           4.3153536e+15          
7.6919639e+32           3.9989507e+17           4.3879040e+07           1.8558687e+09           1.4327543e+02           4.3119381e+15          
7.6917073e+32           4.1043979e+17           4.3883236e+07           1.8517297e+09           1.4712634e+02           4.3072848e+15          
7.6913554e+32           4.2895464e+17           4.3889917e+07           1.8461729e+09           1.5388460e+02           4.2997483e+15          
7.6906516e+32           4.4843047e+17           4.3895539e+07           1.8354532e+09           1.6099460e+02           4.2923560e+15          
7.6902704e+32           4.5908687e+17           4.3898210e+07           1.8298536e+09           1.6489649e+02           4.2882144e+15          
7.6900651e+32           4.6579017e+17           4.3899776e+07           1.8268960e+09           1.6737449e+02           4.2850806e+15          
7.6899038e+32           4.7225767e+17           4.3901241e+07           1.8245999e+09           1.6974575e+02           4.2825790e+15          
7.6897132e+32           4.7903424e+17           4.3902742e+07           1.8219170e+09           1.7222268e+02           4.2802190e+15          
7.6895372e+32           4.8448460e+17           4.3903928e+07           1.8194693e+09           1.7421194e+02           4.2783783e+15          
7.6894199e+32           4.8886036e+17           4.3904872e+07           1.8178524e+09           1.7580834e+02           4.2769804e+15          
7.6893026e+32           4.9489824e+17           4.3906163e+07           1.8162474e+09           1.7801051e+02           4.2750454e+15          
7.6890973e+32           5.0262983e+17           4.3907792e+07           1.8134667e+09           1.8082884e+02           4.2726543e+15          
7.6888920e+32           5.1207503e+17           4.3909756e+07           1.8107210e+09           1.8427023e+02           4.2698015e+15          
7.6885988e+32           5.2664400e+17           4.3912730e+07           1.8068578e+09           1.8957597e+02           4.2655718e+15          
7.6881296e+32           5.4140856e+17           4.3915656e+07           1.8008165e+09           1.9495043e+02           4.2614722e+15          
7.6878363e+32           5.5056898e+17           4.3917438e+07           1.7971249e+09           1.9828373e+02           4.2590079e+15          
7.6876604e+32           5.5747265e+17           4.3918766e+07           1.7949401e+09           2.0079622e+02           4.2571778e+15          
7.6874844e+32           5.6325339e+17           4.3919866e+07           1.7927773e+09           2.0290006e+02           4.2556731e+15          
7.6873671e+32           5.6934247e+17           4.3921018e+07           1.7913476e+09           2.0511716e+02           4.2540894e+15          
7.6871765e+32           5.7735721e+17           4.3922526e+07           1.7890446e+09           2.0803252e+02           4.2520990e+15          
7.6869639e+32           5.8351226e+17           4.3923679e+07           1.7865050e+09           2.1027057e+02           4.2506364e+15          
7.6868686e+32           5.8791979e+17           4.3924504e+07           1.7853763e+09           2.1187276e+02           4.2496141e+15          
7.6867439e+32           5.9293137e+17           4.3925439e+07           1.7839094e+09           2.1369463e+02           4.2484572e+15          
7.6866193e+32           5.9973382e+17           4.3926706e+07           1.7824527e+09           2.1616579e+02           4.2469453e+15          
7.6864067e+32           6.0835814e+17           4.3928308e+07           1.7799906e+09           2.1929971e+02           4.2451098e+15          
7.6861941e+32           6.1987018e+17           4.3930440e+07           1.7775570e+09           2.2348132e+02           4.2427312e+15          
7.6858421e+32           6.3495440e+17           4.3933222e+07           1.7735901e+09           2.2895929e+02           4.2398253e+15          
7.6854609e+32           6.4957297e+17           4.3935903e+07           1.7693761e+09           2.3426738e+02           4.2372251e+15          
7.6851383e+32           6.6062361e+17           4.3937922e+07           1.7658760e+09           2.3827907e+02           4.2353586e+15          
7.6849330e+32           6.7080367e+17           4.3939777e+07           1.7636790e+09           2.4197489e+02           4.2337282e+15          
7.6846545e+32           6.8260434e+17           4.3941923e+07           1.7607344e+09           2.4625804e+02           4.2319518e+15          
7.6843759e+32           6.9104425e+17           4.3943456e+07           1.7578314e+09           2.4932033e+02           4.2307723e+15          
7.6842586e+32           6.9731319e+17           4.3944593e+07           1.7566213e+09           2.5159466e+02           4.2299076e+15          
7.6840826e+32           7.0738451e+17           4.3946419e+07           1.7548194e+09           2.5524835e+02           4.2285952e+15          
7.6837893e+32           7.2132614e+17           4.3948943e+07           1.7518512e+09           2.6030429e+02           4.2269064e+15          
7.6834374e+32           7.4048952e+17           4.3952407e+07           1.7483456e+09           2.6725190e+02           4.2247813e+15          
7.6829096e+32           7.5858627e+17           4.3955670e+07           1.7431985e+09           2.7381083e+02           4.2229494e+15          
7.6826163e+32           7.7029460e+17           4.3957778e+07           1.7403948e+09           2.7805254e+02           4.2218622e+15          
7.6823817e+32           7.7944731e+17           4.3959424e+07           1.7381796e+09           2.8136772e+02           4.2210465e+15          
7.6822057e+32           7.8929078e+17           4.3961193e+07           1.7365342e+09           2.8493338e+02           4.2202222e+15          
7.6819418e+32           7.9918949e+17           4.3962970e+07           1.7340911e+09           2.8851715e+02           4.2194238e+15          
7.6817659e+32           8.0680663e+17           4.3964337e+07           1.7324789e+09           2.9127492e+02           4.2188293e+15          
7.6816046e+32           8.1378485e+17           4.3965588e+07           1.7310124e+09           2.9380077e+02           4.2183085e+15          
7.6814579e+32           8.2145094e+17           4.3966961e+07           1.7296886e+09           2.9657583e+02           4.2177513e+15          
7.6812673e+32           8.3383188e+17           4.3969178e+07           1.7279807e+09           3.0105594e+02           4.2168964e+15          
7.6809154e+32           8.4731299e+17           4.3971588e+07           1.7248659e+09           3.0593376e+02           4.2159894e+15          
7.6806808e+32           8.5814897e+17           4.3973523e+07           1.7228164e+09           3.0985235e+02           4.2153228e+15          
7.6804462e+32           8.6903580e+17           4.3975466e+07           1.7207880e+09           3.1378922e+02           4.2146666e+15          
7.6802116e+32           8.8202401e+17           4.3977781e+07           1.7187804e+09           3.1848353e+02           4.2138981e+15          
7.6798890e+32           8.9715820e+17           4.3980475e+07           1.7160530e+09           3.2395216e+02           4.2130667e+15          
7.6795664e+32           9.1307923e+17           4.3983306e+07           1.7133632e+09           3.2970295e+02           4.2122235e+15          
7.6792145e+32           9.2963015e+17           4.3986246e+07           1.7104707e+09           3.3567870e+02           4.2113934e+15          
7.6788699e+32           9.4506132e+17           4.3988982e+07           1.7076796e+09           3.4124839e+02           4.2107057e+15          
7.6785693e+32           9.5652326e+17           4.3991013e+07           1.7052772e+09           3.4538392e+02           4.2101971e+15          
7.6783934e+32           9.6501497e+17           4.3992516e+07           1.7038847e+09           3.4844748e+02           4.2098395e+15          
7.6782174e+32           9.7566388e+17           4.3994400e+07           1.7025022e+09           3.5228819e+02           4.2094003e+15          
7.6779535e+32           9.9064405e+17           4.3997047e+07           1.7004469e+09           3.5768803e+02           4.2088205e+15          
7.6776016e+32           1.0071550e+18           4.3999962e+07           1.6977402e+09           3.6363885e+02           4.2082074e+15          
7.6772790e+32           1.0215949e+18           4.4002507e+07           1.6952923e+09           3.6884181e+02           4.2077130e+15          
7.6770151e+32           1.0375526e+18           4.4005318e+07           1.6933126e+09           3.7458869e+02           4.2071918e+15          
7.6766338e+32           1.0528863e+18           4.4008015e+07           1.6904889e+09           3.8010907e+02           4.2067272e+15          
7.6763992e+32           1.0635166e+18           4.4009883e+07           1.6887718e+09           3.8393567e+02           4.2064234e+15          
7.6762086e+32           1.0789624e+18           4.4012596e+07           1.6873881e+09           3.8949327e+02           4.2059946e+15          
7.6757834e+32           1.0963716e+18           4.4015649e+07           1.6843373e+09           3.9575466e+02           4.2055511e+15          
7.6755194e+32           1.1067888e+18           4.4017474e+07           1.6824682e+09           3.9950043e+02           4.2053022e+15          
7.6753728e+32           1.1142478e+18           4.4018781e+07           1.6814378e+09           4.0218188e+02           4.2051434e+15          
7.6752262e+32           1.1232203e+18           4.4020351e+07           1.6804130e+09           4.0540626e+02           4.2049380e+15          
7.6750209e+32           1.1397253e+18           4.4023238e+07           1.6789877e+09           4.1133632e+02           4.2046182e+15          
7.6745810e+32           1.1601267e+18           4.4026801e+07           1.6759693e+09           4.1866509e+02           4.2042468e+15          
7.6742291e+32           1.1831129e+18           4.4030810e+07           1.6735893e+09           4.2691756e+02           4.2038824e+15          
7.6736939e+32           1.2064860e+18           4.4034880e+07           1.6700270e+09           4.3530512e+02           4.2035633e+15          
7.6733347e+32           1.2278709e+18           4.4038600e+07           1.6676736e+09           4.4297383e+02           4.2033208e+15          
7.6728801e+32           1.2507638e+18           4.4042576e+07           1.6647381e+09           4.5117930e+02           4.2030968e+15          
7.6724696e+32           1.2661861e+18           4.4045250e+07           1.6621262e+09           4.5670557e+02           4.2029837e+15          
7.6723009e+32           1.2802776e+18           4.4047693e+07           1.6610641e+09           4.6175177e+02           4.2028839e+15          
7.6719417e+32           1.2977898e+18           4.4050725e+07           1.6588216e+09           4.6802156e+02           4.2027865e+15          
7.6716484e+32           1.3183423e+18           4.4054281e+07           1.6570111e+09           4.7537734e+02           4.2027030e+15          
7.6711792e+32           1.3446075e+18           4.4058818e+07           1.6541511e+09           4.8477240e+02           4.2026409e+15          
7.6706807e+32           1.3750699e+18           4.4064072e+07           1.6511607e+09           4.9566366e+02           4.2026210e+15          
7.6700648e+32           1.4033730e+18           4.4068945e+07           1.6475333e+09           5.0577690e+02           4.2026699e+15          
7.6696543e+32           1.4322453e+18           4.4073910e+07           1.6451548e+09           5.1608440e+02           4.2027638e+15          
7.6690238e+32           1.4716236e+18           4.4080669e+07           1.6415619e+09           5.3013391e+02           4.2029725e+15          
7.6682466e+32           1.5300690e+18           4.4090678e+07           1.6372300e+09           5.5096025e+02           4.2033942e+15          
7.6669563e+32           1.6143828e+18           4.4105066e+07           1.6302614e+09           5.8095845e+02           4.2043049e+15          
7.6653140e+32           1.6935718e+18           4.4118518e+07           1.6217700e+09           6.0908276e+02           4.2053869e+15          
7.6642583e+32           1.7755275e+18           4.4132402e+07           1.6165190e+09           6.3813711e+02           4.2067398e+15          
7.6625574e+32           1.8689208e+18           4.4148154e+07           1.6083771e+09           6.7118434e+02           4.2085188e+15          
7.6611791e+32           1.9773334e+18           4.4166376e+07           1.6020475e+09           7.0945671e+02           4.2108580e+15          
7.6590383e+32           2.0998536e+18           4.4186858e+07           1.5926550e+09           7.5260299e+02           4.2137647e+15          
7.6572934e+32           2.1958965e+18           4.4202847e+07           1.5853624e+09           7.8634287e+02           4.2162440e+15          
7.6560471e+32           2.3222319e+18           4.4223816e+07           1.5803380e+09           8.3061875e+02           4.2197046e+15          
7.6534077e+32           2.4513386e+18           4.4245111e+07           1.5701679e+09           8.7573987e+02           4.2234652e+15          
7.6521760e+32           2.5413672e+18           4.4259918e+07           1.5656241e+09           9.0713173e+02           4.2261858e+15          
7.6507391e+32           2.6716612e+18           4.4281276e+07           1.5604746e+09           9.5245339e+02           4.2302626e+15          
7.6483637e+32           2.8476566e+18           4.4309967e+07           1.5522976e+09           1.0134225e+03           4.2362932e+15          
7.6456950e+32           3.0499784e+18           4.4342751e+07           1.5435693e+09           1.0832750e+03           4.2432381e+15          
7.6426925e+32           3.2753029e+18           4.4379018e+07           1.5342742e+09           1.1606867e+03           4.2513419e+15          
7.6395274e+32           3.5561937e+18           4.4423911e+07           1.5250182e+09           1.2566441e+03           4.2619382e+15          
7.6351846e+32           3.8668711e+18           4.4473099e+07           1.5131240e+09           1.3620762e+03           4.2740656e+15          
7.6314748e+32           4.0764577e+18           4.4506021e+07           1.5036165e+09           1.4328106e+03           4.2823980e+15          
7.6298849e+32           4.2811356e+18           4.4538064e+07           1.4997084e+09           1.5015616e+03           4.2907579e+15          
7.6263518e+32           4.5023654e+18           4.4572441e+07           1.4913531e+09           1.5754920e+03           4.3000589e+15          
7.6244674e+32           4.6628705e+18           4.4597284e+07           1.4870700e+09           1.6288928e+03           4.3069331e+15          
7.6224653e+32           4.8621652e+18           4.4628001e+07           1.4826425e+09           1.6949218e+03           4.3156281e+15          
7.6196977e+32           5.0770992e+18           4.4660940e+07           1.4767193e+09           1.7657822e+03           4.3251381e+15          
7.6174012e+32           5.3358838e+18           4.4700411e+07           1.4719674e+09           1.8506915e+03           4.3365943e+15          
7.6136767e+32           5.6224056e+18           4.4743782e+07           1.4645532e+09           1.9442185e+03           4.3492209e+15          
7.6108649e+32           5.8966990e+18           4.4785066e+07           1.4591785e+09           2.0332590e+03           4.3612783e+15          
7.6075084e+32           6.1682475e+18           4.4825663e+07           1.4529948e+09           2.1209414e+03           4.3731721e+15          
7.6048586e+32           6.4001156e+18           4.4860146e+07           1.4482795e+09           2.1954476e+03           4.3832947e+15          
7.6024443e+32           6.6591422e+18           4.4898484e+07           1.4441036e+09           2.2782948e+03           4.3945575e+15          
7.5992645e+32           7.0187359e+18           4.4951375e+07           1.4387686e+09           2.3926606e+03           4.4101182e+15          
7.5947892e+32           7.3360545e+18           4.4997645e+07           1.4315563e+09           2.4929782e+03           4.4237360e+15          
7.5926399e+32           7.5580700e+18           4.5029884e+07           1.4282073e+09           2.5628252e+03           4.4332042e+15          
7.5901961e+32           7.9246927e+18           4.5082872e+07           1.4244849e+09           2.6775679e+03           4.4487554e+15          
7.5851315e+32           8.4451148e+18           4.5157363e+07           1.4170428e+09           2.8391964e+03           4.4705993e+15          
7.5797520e+32           8.8360285e+18           4.5212754e+07           1.4095088e+09           2.9596790e+03           4.4868154e+15          
7.5774465e+32           9.1901180e+18           4.5262711e+07           1.4063879e+09           3.0681484e+03           4.5013827e+15          
7.5728503e+32           9.6781119e+18           4.5330970e+07           1.4003468e+09           3.2167762e+03           4.5209461e+15          
7.5680915e+32           1.0352984e+19           4.5424536e+07           1.3943294e+09           3.4205733e+03           4.5473819e+15          
7.5601257e+32           1.1044385e+19           4.5518991e+07           1.3847504e+09           3.6271045e+03           4.5741836e+15          
7.5553965e+32           1.1564066e+19           4.5589370e+07           1.3793288e+09           3.7808888e+03           4.5941656e+15          
7.5507264e+32           1.2034925e+19           4.5652587e+07           1.3741532e+09           3.9191992e+03           4.6121403e+15          
7.5470021e+32           1.2415096e+19           4.5703276e+07           1.3701448e+09           4.0301612e+03           4.6265633e+15          
7.5440242e+32           1.2987624e+19           4.5779189e+07           1.3670116e+09           4.1960931e+03           4.6481471e+15          
7.5369968e+32           1.3890564e+19           4.5897336e+07           1.3598565e+09           4.4550125e+03           4.6818045e+15          
7.5285581e+32           1.4984499e+19           4.6038209e+07           1.3516720e+09           4.7643465e+03           4.7219828e+15          
7.5186859e+32           1.5889418e+19           4.6152583e+07           1.3426038e+09           5.0168576e+03           4.7547075e+15          
7.5137941e+32           1.6446926e+19           4.6222393e+07           1.3382939e+09           5.1709228e+03           4.7746654e+15          
7.5097003e+32           1.7133209e+19           4.6307654e+07           1.3347740e+09           5.3590541e+03           4.7990232e+15          
7.5028429e+32           1.8013391e+19           4.6415562e+07           1.3290453e+09           5.5979653e+03           4.8298979e+15          
7.4958821e+32           1.8840814e+19           4.6515641e+07           1.3234307e+09           5.8202138e+03           4.8585626e+15          
7.4900593e+32           1.9721708e+19           4.6620983e+07           1.3188784e+09           6.0544258e+03           4.8887269e+15          
7.4824481e+32           2.0536477e+19           4.6716978e+07           1.3131134e+09           6.2689680e+03           4.9162806e+15          
7.4778372e+32           2.1267696e+19           4.6802354e+07           1.3097167e+09           6.4597970e+03           4.9407617e+15          
7.4715857e+32           2.2427818e+19           4.6936149e+07           1.3052207e+09           6.7593854e+03           4.9791191e+15          
7.4608245e+32           2.3620549e+19           4.7070825e+07           1.2977560e+09           7.0635474e+03           5.0178874e+15          
7.4544668e+32           2.5061204e+19           4.7231472e+07           1.2934976e+09           7.4258126e+03           5.0639863e+15          
7.4403999e+32           2.6491719e+19           4.7386604e+07           1.2844423e+09           7.7805532e+03           5.1088301e+15          
7.4347107e+32           2.7821234e+19           4.7529184e+07           1.2809126e+09           8.1057431e+03           5.1498764e+15          
7.4222258e+32           2.9522683e+19           4.7707238e+07           1.2734131e+09           8.5161454e+03           5.2013795e+15          
7.4119541e+32           3.0918783e+19           4.7850443e+07           1.2674781e+09           8.8481872e+03           5.2428660e+15          
7.4038734e+32           3.2178330e+19           4.7977624e+07           1.2629470e+09           9.1442672e+03           5.2797313e+15          
7.3956144e+32           3.3391964e+19           4.8098218e+07           1.2584337e+09           9.4265970e+03           5.3147522e+15          
7.3883359e+32           3.4995022e+19           4.8255273e+07           1.2545495e+09           9.7951911e+03           5.3603307e+15          
7.3753236e+32           3.6895843e+19           4.8436871e+07           1.2478098e+09           1.0226296e+04           5.4133023e+15          
7.3647474e+32           3.8746275e+19           4.8610094e+07           1.2425121e+09           1.0639941e+04           5.4638815e+15          
7.3527155e+32           4.0757040e+19           4.8794032e+07           1.2366672e+09           1.1083054e+04           5.5177530e+15          
7.3405999e+32           4.2661635e+19           4.8964276e+07           1.2309640e+09           1.1496970e+04           5.5677808e+15          
7.3302250e+32           4.4250092e+19           4.9103492e+07           1.2262159e+09           1.1838082e+04           5.6088016e+15          
7.3221041e+32           4.5919239e+19           4.9247546e+07           1.2225817e+09           1.2192634e+04           5.6512735e+15          
7.3109977e+32           4.8404088e+19           4.9457538e+07           1.2177223e+09           1.2713424e+04           5.7133215e+15          
7.2938903e+32           5.0824835e+19           4.9655647e+07           1.2104721e+09           1.3213330e+04           5.7723652e+15          
7.2840975e+32           5.2728248e+19           4.9808597e+07           1.2064415e+09           1.3601259e+04           5.8179686e+15          
7.2729911e+32           5.5329582e+19           5.0013341e+07           1.2019693e+09           1.4124516e+04           5.8791454e+15          
7.2559135e+32           5.8371288e+19           5.0245280e+07           1.1952855e+09           1.4727031e+04           5.9489831e+15          
7.2406869e+32           6.0931138e+19           5.0435081e+07           1.1895102e+09           1.5226693e+04           6.0064581e+15          
7.2291924e+32           6.4257339e+19           5.0676552e+07           1.1852577e+09           1.5866079e+04           6.0795901e+15          
7.2064057e+32           6.8098241e+19           5.0944042e+07           1.1770821e+09           1.6592082e+04           6.1616757e+15          
7.1905656e+32           7.0803509e+19           5.1127137e+07           1.1715841e+09           1.7095681e+04           6.2181693e+15          
7.1796456e+32           7.4091165e+19           5.1345321e+07           1.1678764e+09           1.7699292e+04           6.2855199e+15          
7.1584055e+32           7.7641090e+19           5.1572136e+07           1.1608464e+09           1.8341941e+04           6.3564733e+15          
7.1456480e+32           8.1421704e+19           5.1808288e+07           1.1567325e+09           1.9015821e+04           6.4304076e+15          
7.1226454e+32           8.5372504e+19           5.2045283e+07           1.1495074e+09           1.9709885e+04           6.5057030e+15          
7.1090853e+32           8.8729445e+19           5.2241950e+07           1.1453573e+09           2.0291333e+04           6.5683648e+15          
7.0919664e+32           9.2191146e+19           5.2438831e+07           1.1402268e+09           2.0883689e+04           6.6316768e+15          
7.0779370e+32           9.6354913e+19           5.2669993e+07           1.1361081e+09           2.1586505e+04           6.7062867e+15          
7.0549662e+32           1.0210076e+20           5.2976720e+07           1.1295223e+09           2.2540520e+04           6.8064680e+15          
7.0278892e+32           1.0695103e+20           5.3224103e+07           1.1219943e+09           2.3332693e+04           6.8886188e+15          
7.0136756e+32           1.1029923e+20           5.3390878e+07           1.1181379e+09           2.3872561e+04           6.9442324e+15          
6.9997188e+32           1.1498216e+20           5.3618793e+07           1.1144115e+09           2.4618584e+04           7.0205819e+15          
6.9747204e+32           1.2239900e+20           5.3965209e+07           1.1078796e+09           2.5780180e+04           7.1381150e+15          
6.9392392e+32           1.2876184e+20           5.4245803e+07           1.0989015e+09           2.6759207e+04           7.2356576e+15          
6.9242402e+32           1.3425485e+20           5.4482289e+07           1.0952026e+09           2.7590929e+04           7.3179436e+15          
6.8961506e+32           1.4102917e+20           5.4761211e+07           1.0884197e+09           2.8601796e+04           7.4167685e+15          
6.8721937e+32           1.4811800e+20           5.5042305e+07           1.0827751e+09           2.9642361e+04           7.5174497e+15          
6.8426230e+32           1.5482506e+20           5.5296327e+07           1.0759746e+09           3.0612250e+04           7.6101599e+15          
6.8225956e+32           1.6051690e+20           5.5505365e+07           1.0714677e+09           3.1424290e+04           7.6871291e+15          
