#Ex-MESA profile, from 0.77M_RGB_jstaff.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
9.1010467e+32           9.3424900e+17           4.9066036e+07           1.6312706e+09           3.0073640e+02           4.6598068e+15          
9.1002863e+32           9.9248921e+17           4.9083484e+07           1.6236898e+09           3.1955630e+02           4.6587528e+15          
9.0993674e+32           1.0607939e+18           4.9103846e+07           1.6149799e+09           3.4159555e+02           4.6581134e+15          
9.0983586e+32           1.1234523e+18           4.9122426e+07           1.6059366e+09           3.6177930e+02           4.6580292e+15          
9.0976380e+32           1.1842404e+18           4.9140381e+07           1.5997798e+09           3.8133305e+02           4.6582917e+15          
9.0967063e+32           1.2336234e+18           4.9154897e+07           1.5921614e+09           3.9719992e+02           4.6586997e+15          
9.0963210e+32           1.2788741e+18           4.9168170e+07           1.5891165e+09           4.1172262e+02           4.6592318e+15          
9.0955087e+32           1.3286654e+18           4.9182713e+07           1.5828868e+09           4.2768513e+02           4.6599659e+15          
9.0950236e+32           1.3860496e+18           4.9199431e+07           1.5792837e+09           4.4605702e+02           4.6610058e+15          
9.0940269e+32           1.4599821e+18           4.9220858e+07           1.5721361e+09           4.6969056e+02           4.6625872e+15          
9.0931487e+32           1.5411479e+18           4.9244274e+07           1.5661047e+09           4.9559410e+02           4.6645469e+15          
9.0919998e+32           1.6076039e+18           4.9263335e+07           1.5585615e+09           5.1676770e+02           4.6663247e+15          
9.0915205e+32           1.6690254e+18           4.9280909e+07           1.5555231e+09           5.3630876e+02           4.6680909e+15          
9.0905065e+32           1.7510929e+18           4.9304272e+07           1.5492925e+09           5.6237316e+02           4.6706343e+15          
9.0895568e+32           1.8646243e+18           4.9336443e+07           1.5436846e+09           5.9835009e+02           4.6744147e+15          
9.0878288e+32           1.9808621e+18           4.9369110e+07           1.5339990e+09           6.3509612e+02           4.6784935e+15          
9.0868830e+32           2.0567259e+18           4.9390338e+07           1.5289559e+09           6.5902762e+02           4.6812740e+15          
9.0861064e+32           2.1643458e+18           4.9420344e+07           1.5249419e+09           6.9290531e+02           4.6853713e+15          
9.0844649e+32           2.2855831e+18           4.9453901e+07           1.5168077e+09           7.3097030e+02           4.6901695e+15          
9.0834395e+32           2.3676985e+18           4.9476528e+07           1.5119498e+09           7.5669642e+02           4.6934908e+15          
9.0826814e+32           2.4635092e+18           4.9502844e+07           1.5084610e+09           7.8665819e+02           4.6974199e+15          
9.0813775e+32           2.6206884e+18           4.9545778e+07           1.5026535e+09           8.3567558e+02           4.7040175e+15          
9.0793500e+32           2.7911325e+18           4.9591946e+07           1.4940707e+09           8.8863938e+02           4.7113586e+15          
9.0778460e+32           2.9348529e+18           4.9630641e+07           1.4880248e+09           9.3314651e+02           4.7176722e+15          
9.0764196e+32           3.0841805e+18           4.9670618e+07           1.4825216e+09           9.7925323e+02           4.7242843e+15          
9.0748456e+32           3.2037710e+18           4.9702437e+07           1.4766906e+09           1.0160753e+03           4.7296263e+15          
9.0740539e+32           3.3135514e+18           4.9731556e+07           1.4738471e+09           1.0497959e+03           4.7345650e+15          
9.0726905e+32           3.4888865e+18           4.9777818e+07           1.4690832e+09           1.1034888e+03           4.7425309e+15          
9.0706556e+32           3.6600139e+18           4.9822621e+07           1.4622656e+09           1.1557032e+03           4.7503727e+15          
9.0694341e+32           3.8087370e+18           4.9861378e+07           1.4583293e+09           1.2009365e+03           4.7572086e+15          
9.0678555e+32           4.0396031e+18           4.9921185e+07           1.4534039e+09           1.2708925e+03           4.7678342e+15          
9.0651452e+32           4.3386528e+18           4.9997875e+07           1.4453411e+09           1.3610346e+03           4.7816412e+15          
9.0624206e+32           4.5590848e+18           5.0053841e+07           1.4376898e+09           1.4271333e+03           4.7918628e+15          
9.0612220e+32           4.7637060e+18           5.0105565e+07           1.4344556e+09           1.4882339e+03           4.8013683e+15          
9.0588110e+32           4.9618373e+18           5.0155211e+07           1.4281750e+09           1.5471782e+03           4.8105358e+15          
9.0577868e+32           5.1289537e+18           5.0196930e+07           1.4255928e+09           1.5967208e+03           4.8182691e+15          
9.0559341e+32           5.3971881e+18           5.0263444e+07           1.4210438e+09           1.6759141e+03           4.8306666e+15          
9.0532269e+32           5.6603606e+18           5.0328070e+07           1.4146621e+09           1.7532244e+03           4.8428147e+15          
9.0515387e+32           5.8720375e+18           5.0379739e+07           1.4108304e+09           1.8151280e+03           4.8525814e+15          
9.0497291e+32           6.0936154e+18           5.0433475e+07           1.4068411e+09           1.8796733e+03           4.8627721e+15          
9.0479178e+32           6.3895935e+18           5.0504793e+07           1.4029637e+09           1.9654973e+03           4.8763182e+15          
9.0449445e+32           6.7079084e+18           5.0580687e+07           1.3968330e+09           2.0572980e+03           4.8908142e+15          
9.0428598e+32           6.9204666e+18           5.0630996e+07           1.3926962e+09           2.1183132e+03           4.9004556e+15          
9.0416061e+32           7.1454739e+18           5.0684016e+07           1.3902684e+09           2.1826479e+03           4.9106458e+15          
9.0393499e+32           7.5042821e+18           5.0767893e+07           1.3860080e+09           2.2847160e+03           4.9268370e+15          
9.0360759e+32           7.9427876e+18           5.0869227e+07           1.3800580e+09           2.4086245e+03           4.9464669e+15          
9.0327044e+32           8.3363317e+18           5.0959106e+07           1.3741960e+09           2.5190745e+03           4.9639253e+15          
9.0302103e+32           8.7596162e+18           5.1054940e+07           1.3700193e+09           2.6370697e+03           4.9825851e+15          
9.0264701e+32           9.1985051e+18           5.1153024e+07           1.3639914e+09           2.7585707e+03           5.0017777e+15          
9.0238565e+32           9.6137207e+18           5.1244981e+07           1.3599349e+09           2.8727262e+03           5.0198244e+15          
9.0205285e+32           1.0144514e+19           5.1361191e+07           1.3549417e+09           3.0175966e+03           5.0426789e+15          
9.0163693e+32           1.0604599e+19           5.1460493e+07           1.3489525e+09           3.1422521e+03           5.0622606e+15          
9.0141497e+32           1.0941638e+19           5.1532689e+07           1.3458624e+09           3.2330159e+03           5.0765162e+15          
9.0117380e+32           1.1346205e+19           5.1618640e+07           1.3425836e+09           3.3413721e+03           5.0935084e+15          
9.0086430e+32           1.1748458e+19           5.1703205e+07           1.3384900e+09           3.4484785e+03           5.1102791e+15          
9.0063273e+32           1.2277199e+19           5.1813493e+07           1.3355065e+09           3.5883019e+03           5.1321764e+15          
9.0015924e+32           1.2932670e+19           5.1948048e+07           1.3296047e+09           3.7602332e+03           5.1589899e+15          
8.9977358e+32           1.3519940e+19           5.2067059e+07           1.3249810e+09           3.9129841e+03           5.1827223e+15          
8.9939981e+32           1.4106186e+19           5.2184393e+07           1.3206455e+09           4.0642719e+03           5.2061672e+15          
8.9902503e+32           1.4837081e+19           5.2328873e+07           1.3164330e+09           4.2512553e+03           5.2350706e+15          
8.9847803e+32           1.5750049e+19           5.2506123e+07           1.3105097e+09           4.4823665e+03           5.2706698e+15          
8.9789353e+32           1.6476337e+19           5.2644474e+07           1.3044515e+09           4.6643748e+03           5.2985677e+15          
8.9759385e+32           1.7059771e+19           5.2754542e+07           1.3014458e+09           4.8094131e+03           5.3207441e+15          
8.9718955e+32           1.8025461e+19           5.2934362e+07           1.2974920e+09           5.0472747e+03           5.3569884e+15          
8.9644220e+32           1.9157417e+19           5.3140169e+07           1.2904687e+09           5.3228068e+03           5.3986791e+15          
8.9586751e+32           2.0137040e+19           5.3315077e+07           1.2852989e+09           5.5584284e+03           5.4341908e+15          
8.9531558e+32           2.1163404e+19           5.3495184e+07           1.2805073e+09           5.8026026e+03           5.4708394e+15          
8.9470392e+32           2.2334594e+19           5.3696824e+07           1.2753811e+09           6.0780572e+03           5.5119407e+15          
8.9400804e+32           2.3432253e+19           5.3881791e+07           1.2697663e+09           6.3333121e+03           5.5497628e+15          
8.9349897e+32           2.4466826e+19           5.4053431e+07           1.2657944e+09           6.5713426e+03           5.5848922e+15          
8.9288585e+32           2.5447660e+19           5.4213150e+07           1.2611525e+09           6.7948663e+03           5.6176956e+15          
8.9244987e+32           2.6416653e+19           5.4368876e+07           1.2579404e+09           7.0136341e+03           5.6497073e+15          
8.9185944e+32           2.7742534e+19           5.4578206e+07           1.2537010e+09           7.3098524e+03           5.6928373e+15          
8.9106334e+32           2.9312487e+19           5.4820259e+07           1.2481735e+09           7.6562239e+03           5.7428742e+15          
8.9024499e+32           3.0659850e+19           5.5023048e+07           1.2427007e+09           7.9498939e+03           5.7849546e+15          
8.8970068e+32           3.2190076e+19           5.5249722e+07           1.2391695e+09           8.2793731e+03           5.8319771e+15          
8.8871397e+32           3.3792839e+19           5.5480450e+07           1.2329745e+09           8.6203596e+03           5.8801791e+15          
8.8812716e+32           3.5004455e+19           5.5651964e+07           1.2294079e+09           8.8752827e+03           5.9160575e+15          
8.8753739e+32           3.6313491e+19           5.5834180e+07           1.2259062e+09           9.1481095e+03           5.9542616e+15          
8.8686957e+32           3.7933026e+19           5.6055397e+07           1.2220361e+09           9.4820859e+03           6.0007408e+15          
8.8599989e+32           3.9458860e+19           5.6258802e+07           1.2171388e+09           9.7934037e+03           6.0436894e+15          
8.8544271e+32           4.0678585e+19           5.6418907e+07           1.2140810e+09           1.0039902e+04           6.0775373e+15          
8.8487000e+32           4.2368064e+19           5.6637194e+07           1.2109995e+09           1.0377987e+04           6.1237403e+15          
8.8389248e+32           4.4570701e+19           5.6914267e+07           1.2058769e+09           1.0813379e+04           6.1827162e+15          
8.8288069e+32           4.7370264e+19           5.7256906e+07           1.2007446e+09           1.1358132e+04           6.2559052e+15          
8.8140398e+32           4.9928266e+19           5.7557824e+07           1.1935397e+09           1.1848432e+04           6.3208699e+15          
8.8065728e+32           5.1910645e+19           5.7786496e+07           1.1900157e+09           1.2223398e+04           6.3702391e+15          
8.7969972e+32           5.3578218e+19           5.7974133e+07           1.1856060e+09           1.2535825e+04           6.4110120e+15          
8.7924325e+32           5.5406219e+19           5.8177418e+07           1.1835450e+09           1.2874925e+04           6.4551313e+15          
8.7815960e+32           5.8321055e+19           5.8492721e+07           1.1787536e+09           1.3409220e+04           6.5239874e+15          
8.7682401e+32           6.1485189e+19           5.8823698e+07           1.1730326e+09           1.3980641e+04           6.5968208e+15          
8.7558014e+32           6.4249034e+19           5.9104054e+07           1.1678747e+09           1.4472842e+04           6.6589239e+15          
8.7460709e+32           6.6872565e+19           5.9363937e+07           1.1639466e+09           1.4934279e+04           6.7166849e+15          
8.7350163e+32           6.9275926e+19           5.9595756e+07           1.1595909e+09           1.5352485e+04           6.7685388e+15          
8.7272898e+32           7.2291117e+19           5.9881283e+07           1.1566107e+09           1.5870863e+04           6.8324372e+15          
8.7116747e+32           7.5180686e+19           6.0145064e+07           1.1507397e+09           1.6362097e+04           6.8922113e+15          
8.7053321e+32           7.7904142e+19           6.0390054e+07           1.1484101e+09           1.6819568e+04           6.9476347e+15          
8.6911314e+32           8.0739983e+19           6.0636991e+07           1.1433031e+09           1.7291212e+04           7.0041347e+15          
8.6842847e+32           8.3797733e+19           6.0899159e+07           1.1408921e+09           1.7793789e+04           7.0640715e+15          
8.6686102e+32           8.7277459e+19           6.1187243e+07           1.1354917e+09           1.8359475e+04           7.1307153e+15          
8.6590919e+32           9.1447407e+19           6.1525309e+07           1.1322892e+09           1.9027942e+04           7.2089303e+15          
8.6387265e+32           9.5657356e+19           6.1851902e+07           1.1256198e+09           1.9694267e+04           7.2856752e+15          
8.6295566e+32           9.9229689e+19           6.2123675e+07           1.1226936e+09           2.0252204e+04           7.3495473e+15          
8.6138977e+32           1.0280378e+20           6.2386781e+07           1.1178004e+09           2.0804665e+04           7.4120721e+15          
8.6051015e+32           1.0561256e+20           6.2589812e+07           1.1151065e+09           2.1234531e+04           7.4604352e+15          
8.5948443e+32           1.1003474e+20           6.2902795e+07           1.1120126e+09           2.1904006e+04           7.5352479e+15          
8.5753996e+32           1.1541481e+20           6.3268874e+07           1.1062816e+09           2.2707843e+04           7.6238950e+15          
8.5593676e+32           1.2202672e+20           6.3704645e+07           1.1016809e+09           2.3679447e+04           7.7299134e+15          
8.5324405e+32           1.2828002e+20           6.4095719e+07           1.0941889e+09           2.4584481e+04           7.8268902e+15          
8.5197077e+32           1.3220961e+20           6.4335563e+07           1.0907424e+09           2.5145863e+04           7.8865619e+15          
8.5077939e+32           1.3641310e+20           6.4586403e+07           1.0875704e+09           2.5740562e+04           7.9493076e+15          
8.4936119e+32           1.4248410e+20           6.4939185e+07           1.0838582e+09           2.6589263e+04           8.0380621e+15          
8.4705544e+32           1.5057997e+20           6.5390037e+07           1.0779635e+09           2.7703867e+04           8.1530121e+15          
8.4448911e+32           1.5704536e+20           6.5733776e+07           1.0715946e+09           2.8581017e+04           8.2421151e+15          
8.4324417e+32           1.6154505e+20           6.5967763e+07           1.0685735e+09           2.9184453e+04           8.3029679e+15          
8.4186251e+32           1.6761013e+20           6.6275550e+07           1.0652704e+09           2.9989366e+04           8.3834778e+15          
8.3974165e+32           1.7500009e+20           6.6636955e+07           1.0602977e+09           3.0958157e+04           8.4791914e+15          
8.3766342e+32           1.8331386e+20           6.7029275e+07           1.0555340e+09           3.2032535e+04           8.5841096e+15          
8.3509047e+32           1.9056976e+20           6.7357094e+07           1.0497769e+09           3.2958213e+04           8.6732447e+15          
8.3367966e+32           1.9752878e+20           6.7664176e+07           1.0466829e+09           3.3834930e+04           8.7570202e+15          
8.3130817e+32           2.0754835e+20           6.8089311e+07           1.0415769e+09           3.5080328e+04           8.8745613e+15          
8.2832418e+32           2.1785257e+20           6.8505818e+07           1.0353121e+09           3.6341802e+04           8.9918176e+15          
8.2591248e+32           2.2775654e+20           6.8890985e+07           1.0303715e+09           3.7536222e+04           9.1014702e+15          
8.2322151e+32           2.3606433e+20           6.9200640e+07           1.0249804e+09           3.8525943e+04           9.1911179e+15          
8.2170737e+32           2.4455970e+20           6.9509886e+07           1.0220006e+09           3.9525908e+04           9.2809896e+15          
8.1896340e+32           2.5859589e+20           6.9999599e+07           1.0166944e+09           4.1154069e+04           9.4254066e+15          
8.1479395e+32           2.7141717e+20           7.0419478e+07           1.0088497e+09           4.2618310e+04           9.5528369e+15          
8.1280970e+32           2.8075211e+20           7.0716242e+07           1.0052034e+09           4.3669691e+04           9.6434884e+15          
8.1036720e+32           2.9335425e+20           7.1102626e+07           1.0007878e+09           4.5071254e+04           9.7630159e+15          
8.0692022e+32           3.1100386e+20           7.1617139e+07           9.9468625e+08           4.7002181e+04           9.9251944e+15          
8.0228378e+32           3.2568247e+20           7.2017452e+07           9.8670410e+08           4.8583084e+04           1.0055428e+16          
8.0037309e+32           3.3556339e+20           7.2279720e+07           9.8348538e+08           4.9633596e+04           1.0141218e+16          
7.9792341e+32           3.5121460e+20           7.2681074e+07           9.7941597e+08           5.1276940e+04           1.0274051e+16          
7.9355909e+32           3.7297836e+20           7.3206356e+07           9.7231781e+08           5.3524300e+04           1.0452589e+16          
7.8866931e+32           3.9178648e+20           7.3631007e+07           9.6458180e+08           5.5433577e+04           1.0601512e+16          
7.8576522e+32           4.0696840e+20           7.3960650e+07           9.6008899e+08           5.6952444e+04           1.0718637e+16          
7.8247166e+32           4.2512161e+20           7.4337887e+07           9.5508021e+08           5.8744697e+04           1.0855149e+16          
7.7847751e+32           4.4152310e+20           7.4661260e+07           9.4912327e+08           6.0343624e+04           1.0975222e+16          
7.7601699e+32           4.5834428e+20           7.4982444e+07           9.4551468e+08           6.1962731e+04           1.1095644e+16          
7.7193710e+32           4.8220626e+20           7.5414695e+07           9.3962865e+08           6.4227236e+04           1.1261724e+16          
7.6692003e+32           5.0575989e+20           7.5814947e+07           9.3254871e+08           6.6428005e+04           1.1420482e+16          
7.6316830e+32           5.2186154e+20           7.6075945e+07           9.2736201e+08           6.7913398e+04           1.1526331e+16          
7.6102897e+32           5.4138252e+20           7.6384027e+07           9.2444374e+08           6.9693045e+04           1.1652149e+16          
7.5609586e+32           5.7131101e+20           7.6828375e+07           9.1781820e+08           7.2382394e+04           1.1839433e+16          
7.5042469e+32           6.0016252e+20           7.7228019e+07           9.1037105e+08           7.4932709e+04           1.2014029e+16          
7.4612617e+32           6.2550954e+20           7.7561322e+07           9.0484026e+08           7.7140059e+04           1.2163127e+16          
7.4182765e+32           6.4568434e+20           7.7813277e+07           8.9940222e+08           7.8876649e+04           1.2279002e+16          
7.3940772e+32           6.6036687e+20           7.7991429e+07           8.9637990e+08           8.0128972e+04           1.2361949e+16          
7.3698780e+32           6.7915689e+20           7.8212970e+07           8.9338477e+08           8.1718178e+04           1.2466447e+16          
7.3327621e+32           6.9603592e+20           7.8403453e+07           8.8884212e+08           8.3134136e+04           1.2558666e+16          
7.3156373e+32           7.0676894e+20           7.8522167e+07           8.8676652e+08           8.4028419e+04           1.2616605e+16          
7.2985126e+32           7.1975076e+20           7.8662904e+07           8.8470340e+08           8.5104037e+04           1.2685957e+16          
7.2744998e+32           7.3122834e+20           7.8783896e+07           8.8183100e+08           8.6049933e+04           1.2746582e+16          
7.2624933e+32           7.3891709e+20           7.8863823e+07           8.8040365e+08           8.6680754e+04           1.2786871e+16          
7.2504869e+32           7.5030266e+20           7.8980541e+07           8.7898210e+08           8.7610796e+04           1.2846065e+16          
7.2271055e+32           7.6548876e+20           7.9132062e+07           8.7623009e+08           8.8844257e+04           1.2924112e+16          
7.2037240e+32           7.7698412e+20           7.9243704e+07           8.7349927e+08           8.9772718e+04           1.2982521e+16          
7.1920333e+32           7.8468301e+20           7.9317474e+07           8.7214163e+08           9.0391932e+04           1.3021345e+16          
7.1803426e+32           7.9628437e+20           7.9427154e+07           8.7078911e+08           9.1321133e+04           1.3079410e+16          
7.1569612e+32           8.0882733e+20           7.9542597e+07           8.6809912e+08           9.2320993e+04           1.3141551e+16          
7.1427679e+32           8.1835541e+20           7.9628878e+07           8.6647585e+08           9.3077040e+04           1.3188356e+16          
7.1285747e+32           8.2793584e+20           7.9714237e+07           8.6485974e+08           9.3834329e+04           1.3235068e+16          
7.1143815e+32           8.3756868e+20           7.9798684e+07           8.6325068e+08           9.4592863e+04           1.3281689e+16          
7.1001882e+32           8.4751368e+20           7.9884468e+07           8.6164858e+08           9.5372968e+04           1.3329464e+16          
7.0852339e+32           8.5777669e+20           7.9971503e+07           8.5996798e+08           9.6174875e+04           1.3378390e+16          
7.0702796e+32           8.7325884e+20           8.0100585e+07           8.5829489e+08           9.7378446e+04           1.3451521e+16          
7.0403710e+32           8.9026549e+20           8.0237650e+07           8.5497076e+08           9.8692797e+04           1.3530858e+16          
7.0215520e+32           9.0349465e+20           8.0342022e+07           8.5289394e+08           9.9709348e+04           1.3591925e+16          
7.0027330e+32           9.1562753e+20           8.0435729e+07           8.5082829e+08           1.0063735e+05           1.3647431e+16          
6.9872744e+32           9.2663396e+20           8.0519263e+07           8.4913969e+08           1.0147566e+05           1.3697383e+16          
6.9718157e+32           9.3579117e+20           8.0587560e+07           8.4745839e+08           1.0217066e+05           1.3738649e+16          
6.9616981e+32           9.4306316e+20           8.0641179e+07           8.4636187e+08           1.0272095e+05           1.3771239e+16          
6.9515805e+32           9.5401176e+20           8.0720993e+07           8.4526841e+08           1.0354673e+05           1.3820018e+16          
6.9313452e+32           9.6871838e+20           8.0825784e+07           8.4309051e+08           1.0465114e+05           1.3884966e+16          
6.9111099e+32           9.8353374e+20           8.0928971e+07           8.4092447e+08           1.0575811e+05           1.3949764e+16          
6.8908747e+32           9.9862102e+20           8.1031687e+07           8.3877005e+08           1.0687971e+05           1.4015116e+16          
6.8701976e+32           1.0139853e+21           8.1133884e+07           8.3658039e+08           1.0801612e+05           1.4081027e+16          
6.8495204e+32           1.0251978e+21           8.1206752e+07           8.3440241e+08           1.0884193e+05           1.4128716e+16          
6.8402409e+32           1.0321674e+21           8.1251577e+07           8.3342872e+08           1.0935367e+05           1.4158200e+16          
6.8309614e+32           1.0426565e+21           8.1318336e+07           8.3245733e+08           1.1012161e+05           1.4202341e+16          
6.8124023e+32           1.0567343e+21           8.1406091e+07           8.3052133e+08           1.1114835e+05           1.4261134e+16          
6.7938432e+32           1.0709049e+21           8.1492602e+07           8.2859427e+08           1.1217727e+05           1.4319812e+16          
6.7752842e+32           1.0840149e+21           8.1570989e+07           8.2667601e+08           1.1312517e+05           1.4373657e+16          
6.7597268e+32           1.0960368e+21           8.1641626e+07           8.2507467e+08           1.1399103e+05           1.4422672e+16          
6.7441695e+32           1.1071790e+21           8.1705961e+07           8.2347934e+08           1.1479073e+05           1.4467792e+16          
6.7310456e+32           1.1174225e+21           8.1764243e+07           8.2213814e+08           1.1552356e+05           1.4509021e+16          
6.7179217e+32           1.1286041e+21           8.1826932e+07           8.2080109e+08           1.1632095e+05           1.4553752e+16          
6.7025244e+32           1.1407416e+21           8.1893814e+07           8.1923768e+08           1.1718354e+05           1.4601985e+16          
6.6871271e+32           1.1540490e+21           8.1965887e+07           8.1767986e+08           1.1812577e+05           1.4654495e+16          
6.6689402e+32           1.1685523e+21           8.2042850e+07           8.1584688e+08           1.1914858e+05           1.4711282e+16          
6.6507532e+32           1.1831461e+21           8.2118727e+07           8.1402147e+08           1.2017354e+05           1.4767969e+16          
6.6325663e+32           1.1993090e+21           8.2201063e+07           8.1220352e+08           1.2130377e+05           1.4830236e+16          
6.6107180e+32           1.2170814e+21           8.2289403e+07           8.1002925e+08           1.2254074e+05           1.4898082e+16          
6.5888697e+32           1.2323345e+21           8.2363379e+07           8.0786538e+08           1.2359763e+05           1.4955803e+16          
6.5734917e+32           1.2450020e+21           8.2423760e+07           8.0634846e+08           1.2447199e+05           1.5003399e+16          
6.5581137e+32           1.2641015e+21           8.2513239e+07           8.0483653e+08           1.2578457e+05           1.5074602e+16          
6.5273576e+32           1.2844180e+21           8.2605175e+07           8.0182735e+08           1.2717377e+05           1.5149562e+16          
6.5095422e+32           1.2994103e+21           8.2671667e+07           8.0009311e+08           1.2819413e+05           1.5204405e+16          
6.4917268e+32           1.3144914e+21           8.2737220e+07           7.9836520e+08           1.2921657e+05           1.5259165e+16          
6.4739114e+32           1.3334616e+21           8.2818034e+07           7.9664354e+08           1.3049705e+05           1.5327491e+16          
6.4471705e+32           1.3564331e+21           8.2912974e+07           7.9407087e+08           1.3203957e+05           1.5409393e+16          
6.4204297e+32           1.3779370e+21           8.2999191e+07           7.9151177e+08           1.3347565e+05           1.5485263e+16          
6.3975422e+32           1.3941232e+21           8.3062420e+07           7.8933199e+08           1.3455166e+05           1.5541872e+16          
6.3833518e+32           1.4065699e+21           8.3110262e+07           7.8798532e+08           1.3537619e+05           1.5585125e+16          
6.3691614e+32           1.4253260e+21           8.3181199e+07           7.8664227e+08           1.3661395e+05           1.5649858e+16          
6.3407806e+32           1.4505643e+21           8.3273608e+07           7.8396687e+08           1.3827103e+05           1.5736098e+16          
6.3123997e+32           1.4760338e+21           8.3363879e+07           7.8130548e+08           1.3993347e+05           1.5822167e+16          
6.2840189e+32           1.4947135e+21           8.3427960e+07           7.7865778e+08           1.4114671e+05           1.5884680e+16          
6.2711458e+32           1.5064192e+21           8.3467526e+07           7.7746125e+08           1.4190432e+05           1.5923608e+16          
6.2582727e+32           1.5240498e+21           8.3526240e+07           7.7626745e+08           1.4304159e+05           1.5981888e+16          
6.2325265e+32           1.5416568e+21           8.3583155e+07           7.7388790e+08           1.4417310e+05           1.6039645e+16          
6.2200184e+32           1.5532164e+21           8.3619984e+07           7.7273569e+08           1.4491355e+05           1.6077341e+16          
6.2075103e+32           1.5706242e+21           8.3674645e+07           7.7158594e+08           1.4602505e+05           1.6133782e+16          
6.1824942e+32           1.5940179e+21           8.3745994e+07           7.6929376e+08           1.4751236e+05           1.6208993e+16          
6.1574781e+32           1.6175955e+21           8.3815832e+07           7.6701115e+08           1.4900395e+05           1.6284086e+16          
6.1324620e+32           1.6374708e+21           8.3873001e+07           7.6473793e+08           1.5025571e+05           1.6346841e+16          
6.1156298e+32           1.6535433e+21           8.3918324e+07           7.6321358e+08           1.5126419e+05           1.6397238e+16          
6.0987976e+32           1.6777781e+21           8.3985319e+07           7.6169334e+08           1.5277847e+05           1.6472655e+16          
6.0651332e+32           1.7078943e+21           8.4065315e+07           7.5866495e+08           1.5465023e+05           1.6565390e+16          
6.0366954e+32           1.7291665e+21           8.4119932e+07           7.5611907e+08           1.5596568e+05           1.6630261e+16          
6.0216500e+32           1.7439553e+21           8.4157224e+07           7.5477661e+08           1.5687690e+05           1.6675067e+16          
6.0066045e+32           1.7662407e+21           8.4212413e+07           7.5343719e+08           1.5824502e+05           1.6742144e+16          
5.9765136e+32           1.7962285e+21           8.4284024e+07           7.5076735e+08           1.6007693e+05           1.6831549e+16          
5.9464227e+32           1.8264916e+21           8.4353694e+07           7.4810927e+08           1.6191522e+05           1.6920814e+16          
5.9163319e+32           1.8486180e+21           8.4402785e+07           7.4546266e+08           1.6325285e+05           1.6985474e+16          
5.9028206e+32           1.8623868e+21           8.4432829e+07           7.4427796e+08           1.6408243e+05           1.7025468e+16          
5.8893093e+32           1.8831243e+21           8.4477328e+07           7.4309549e+08           1.6532790e+05           1.7085359e+16          
5.8622868e+32           1.9109996e+21           8.4535164e+07           7.4073716e+08           1.6699485e+05           1.7165196e+16          
5.8352643e+32           1.9391013e+21           8.4591525e+07           7.3838749e+08           1.6866701e+05           1.7244937e+16          
5.8082418e+32           1.9647085e+21           8.4641154e+07           7.3604629e+08           1.7018362e+05           1.7316959e+16          
5.7864121e+32           1.9877429e+21           8.4684570e+07           7.3416104e+08           1.7154209e+05           1.7381240e+16          
5.7645823e+32           2.0225189e+21           8.4748303e+07           7.3228110e+08           1.7358277e+05           1.7477417e+16          
5.7209228e+32           2.0566949e+21           8.4807472e+07           7.2853677e+08           1.7557701e+05           1.7570879e+16          
5.7010480e+32           2.0782023e+21           8.4843743e+07           7.2683900e+08           1.7682612e+05           1.7629203e+16          
5.6811733e+32           2.1077079e+21           8.4892206e+07           7.2514534e+08           1.7853253e+05           1.7708604e+16          
5.6468339e+32           2.1499949e+21           8.4958521e+07           7.2222853e+08           1.8096412e+05           1.7821170e+16          
5.6042519e+32           2.1973984e+21           8.5028640e+07           7.1862784e+08           1.8367079e+05           1.7945683e+16          
5.5616699e+32           2.2411859e+21           8.5089651e+07           7.1504457e+08           1.8615350e+05           1.8059177e+16          
5.5265513e+32           2.2811718e+21           8.5142626e+07           7.1210202e+08           1.8840626e+05           1.8161592e+16          
5.4914327e+32           2.3296882e+21           8.5203679e+07           7.0917058e+08           1.9112160e+05           1.8284340e+16          
5.4421883e+32           2.3871349e+21           8.5270797e+07           7.0507807e+08           1.9431221e+05           1.8427572e+16          
5.3929438e+32           2.4472841e+21           8.5335865e+07           7.0100588e+08           1.9762505e+05           1.8575207e+16          
5.3405078e+32           2.5084362e+21           8.5396599e+07           6.9669113e+08           2.0096486e+05           1.8722946e+16          
5.2910997e+32           2.5874854e+21           8.5468761e+07           6.9264483e+08           2.0524096e+05           1.8910592e+16          
5.2106880e+32           2.6630072e+21           8.5528279e+07           6.8609726e+08           2.0928581e+05           1.9086391e+16          
5.1698540e+32           2.7144633e+21           8.5565708e+07           6.8278944e+08           2.1201906e+05           1.9204381e+16          
5.1290199e+32           2.7768940e+21           8.5607437e+07           6.7949253e+08           2.1531154e+05           1.9345647e+16          
5.0718939e+32           2.8508777e+21           8.5650973e+07           6.7489766e+08           2.1918104e+05           1.9510431e+16          
5.0147678e+32           2.9326255e+21           8.5692776e+07           6.7032217e+08           2.2341699e+05           1.9689363e+16          
4.9476410e+32           3.0316508e+21           8.5734773e+07           6.6496889e+08           2.2849484e+05           1.9901876e+16          
4.8670273e+32           3.1486814e+21           8.5772658e+07           6.5857080e+08           2.3442415e+05           2.0147336e+16          
4.7768786e+32           3.2489571e+21           8.5794379e+07           6.5145228e+08           2.3944632e+05           2.0352936e+16          
4.7242930e+32           3.3389634e+21           8.5808472e+07           6.4731620e+08           2.4390882e+05           2.0534088e+16          
